latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.276,119.83,324.8,3.2,1.7,2021-08-31,0355,A,72,6.1NRT,293.6,114.7,D
9.994,122.812,317.3,1.1,1,2021-08-31,0525,A,65,6.1NRT,295.6,7,D
23.714,121.464,319.1,1.3,1.1,2021-08-31,0525,A,70,6.1NRT,298.5,10.6,D
23.461,108.182,324,3.5,1.8,2021-08-31,0525,A,75,6.1NRT,287.7,117,D
23.455,108.176,322.1,3.5,1.8,2021-08-31,0525,A,78,6.1NRT,286.8,97.5,D
25.415,119.342,310.3,1.1,1,2021-08-31,0525,A,29,6.1NRT,295.8,5.1,D
24.918,114.867,316.3,1.2,1.1,2021-08-31,0525,A,28,6.1NRT,296.4,9.6,D
25.355,117.366,322.7,1,1,2021-08-31,0525,A,56,6.1NRT,303.8,9.8,D
25.301,115.012,324.4,1.1,1.1,2021-08-31,0525,A,63,6.1NRT,299.7,15.5,D
60.581,134.417,302.4,1.2,1.1,2021-08-31,0400,A,49,6.1NRT,290.8,6.3,D
60.579,134.396,308.3,1.2,1.1,2021-08-31,0400,A,67,6.1NRT,292.5,11,D
60.575,133.578,302.9,1.1,1.1,2021-08-31,0400,A,45,6.1NRT,290.9,5.4,D
60.593,133.656,302.6,1.1,1.1,2021-08-31,0400,A,48,6.1NRT,292,5.7,D
58.458,107.625,301.6,4.8,2,2021-08-31,0400,A,48,6.1NRT,291.2,34.2,D
59.737,108.956,301.9,3.8,1.8,2021-08-31,0400,A,46,6.1NRT,289.6,25.2,D
59.718,108.9,301.6,3.8,1.8,2021-08-31,0400,A,43,6.1NRT,288.7,23.7,D
59.729,108.965,303.1,3.8,1.8,2021-08-31,0400,A,55,6.1NRT,289.6,31.5,D
59.709,108.909,302.2,3.8,1.8,2021-08-31,0400,A,51,6.1NRT,289.2,27.8,D
60.143,109.103,302.9,3.6,1.8,2021-08-31,0400,A,54,6.1NRT,283.6,37.4,D
59.867,108.067,309.1,4,1.9,2021-08-31,0400,A,40,6.1NRT,287.7,55.6,D
60.15,109.092,301.8,3.6,1.8,2021-08-31,0400,A,49,6.1NRT,283.4,31.6,D
59.892,108.119,302,4,1.9,2021-08-31,0400,A,50,6.1NRT,285.1,33.6,D
59.871,108.06,323.7,4,1.9,2021-08-31,0400,A,83,6.1NRT,287.8,159.7,D
61.535,113.161,308.4,2.3,1.5,2021-08-31,0400,A,63,6.1NRT,284.7,31.2,D
61.532,113.157,307,2.3,1.5,2021-08-31,0400,A,50,6.1NRT,284.5,25.7,D
60.655,109.063,300.7,3.4,1.7,2021-08-31,0400,A,41,6.1NRT,288.9,22.2,D
60.542,107.223,300.5,3.9,1.8,2021-08-31,0400,A,29,6.1NRT,286.8,23.3,D
60.562,106.908,302.8,4,1.9,2021-08-31,0400,A,44,6.1NRT,287.6,32.7,D
60.566,106.901,303.8,4,1.9,2021-08-31,0400,A,51,6.1NRT,287.7,36,D
9.557,77.984,327.7,1.5,1.2,2021-08-31,0535,T,46,6.1NRT,301.4,14.8,D
55.304,85.599,307.1,1,1,2021-08-31,0525,T,65,6.1NRT,289.5,7.6,D
49.225,73.456,313.1,2.6,1.5,2021-08-31,0525,T,66,6.1NRT,297.1,20,D
49.233,73.451,311.2,2.6,1.5,2021-08-31,0525,T,62,6.1NRT,297.4,14.5,D
47.415,83.261,313.3,1,1,2021-08-31,0525,T,45,6.1NRT,287.1,9.7,D
47.407,83.191,371.7,1,1,2021-08-31,0525,T,100,6.1NRT,296.1,116.5,D
44.334,85.195,330,1.1,1,2021-08-31,0525,T,45,6.1NRT,311,13.6,D
44.325,85.192,326.3,1.1,1,2021-08-31,0525,T,38,6.1NRT,311.7,6.4,D
43.993,85.746,320.6,1.1,1.1,2021-08-31,0525,T,53,6.1NRT,306.8,6.6,D
30.324,73.732,318.4,1.5,1.2,2021-08-31,0530,T,54,6.1NRT,298,9.5,D
30.322,73.747,319.2,1.5,1.2,2021-08-31,0530,T,45,6.1NRT,298,11.9,D
24.604,82.879,315.7,1.8,1.3,2021-08-31,0530,T,55,6.1NRT,293.3,13.6,D
69.374,88.132,307.9,1.4,1.2,2021-08-31,0520,T,51,6.1NRT,282.4,13,D
63.221,104.464,300.1,1.7,1.3,2021-08-31,0520,T,10,6.1NRT,288,4.2,D
60.674,109.038,311.1,3.1,1.7,2021-08-31,0520,T,71,6.1NRT,290.9,47.5,D
60.658,109.086,312.5,3.1,1.7,2021-08-31,0520,T,73,6.1NRT,290.1,52.5,D
60.675,109.036,309.3,3.1,1.7,2021-08-31,0520,T,33,6.1NRT,290.8,36.6,D
60.66,109.084,313.8,3.1,1.7,2021-08-31,0520,T,65,6.1NRT,290.3,53.9,D
60.177,110.506,300.4,3.7,1.8,2021-08-31,0520,T,36,6.1NRT,287,23.8,D
60.729,107.49,307.7,2.8,1.6,2021-08-31,0520,T,66,6.1NRT,290.3,26.6,D
60.794,107.219,303.2,2.7,1.6,2021-08-31,0520,T,50,6.1NRT,290.2,14.5,D
60.692,107.444,306.6,2.8,1.6,2021-08-31,0520,T,51,6.1NRT,291.9,20.1,D
60.726,107.482,312,2.8,1.6,2021-08-31,0520,T,72,6.1NRT,290.8,38,D
60.79,107.21,302.9,2.7,1.6,2021-08-31,0520,T,48,6.1NRT,290.1,13.7,D
60.155,109.089,302.3,3.3,1.7,2021-08-31,0520,T,51,6.1NRT,288.8,23,D
60.59,107.429,310.8,2.8,1.6,2021-08-31,0520,T,59,6.1NRT,291.6,31.6,D
60.589,107.42,313.2,2.8,1.6,2021-08-31,0520,T,73,6.1NRT,292,42.3,D
60.563,107.265,308.2,2.8,1.6,2021-08-31,0520,T,44,6.1NRT,291.5,26.8,D
60.748,106.525,311.3,2.5,1.5,2021-08-31,0520,T,64,6.1NRT,290.1,29.5,D
59.734,108.948,310.1,3.4,1.7,2021-08-31,0520,T,69,6.1NRT,291.4,47.1,D
59.737,108.88,304.1,3.4,1.7,2021-08-31,0520,T,11,6.1NRT,291,23.8,D
59.743,108.879,307.2,3.4,1.7,2021-08-31,0520,T,30,6.1NRT,291.2,33.3,D
59.726,108.93,308.3,3.4,1.7,2021-08-31,0520,T,35,6.1NRT,291,37.3,D
59.885,108.092,351.7,3.1,1.7,2021-08-31,0520,T,97,6.1NRT,294.8,337.1,D
59.87,108.14,307.9,3.2,1.7,2021-08-31,0520,T,61,6.1NRT,292.4,30.5,D
59.872,108.076,309.5,3.1,1.7,2021-08-31,0520,T,68,6.1NRT,293.5,35.5,D
59.887,108.09,351.7,3.1,1.7,2021-08-31,0520,T,97,6.1NRT,294.5,336.6,D
59.874,108.074,315.3,3.1,1.7,2021-08-31,0520,T,75,6.1NRT,293.7,57,D
59.917,107.541,307.8,3,1.6,2021-08-31,0520,T,65,6.1NRT,292.8,26.9,D
59.918,107.534,307.3,3,1.6,2021-08-31,0520,T,64,6.1NRT,292.9,27.8,D
60.121,106.512,323.3,2.7,1.6,2021-08-31,0520,T,82,6.1NRT,293.4,72.5,D
60.109,106.554,345.5,2.7,1.6,2021-08-31,0520,T,94,6.1NRT,294.6,213.9,D
60.046,106.357,313.5,2.7,1.6,2021-08-31,0520,T,73,6.1NRT,292.8,40,D
60.107,106.093,306.1,2.6,1.6,2021-08-31,0520,T,61,6.1NRT,292.3,19.6,D
60.046,106.3,306.7,2.7,1.6,2021-08-31,0520,T,21,6.1NRT,292,18.6,D
59.252,107.066,304.1,3.1,1.7,2021-08-31,0520,T,54,6.1NRT,293.6,18.9,D
59.238,107.113,304.7,3.1,1.7,2021-08-31,0520,T,57,6.1NRT,294.2,20.4,D
59.24,107.108,304.8,3.1,1.7,2021-08-31,0520,T,56,6.1NRT,294.2,20.7,D
59.115,106.828,311.6,3.1,1.7,2021-08-31,0520,T,70,6.1NRT,294.5,33.8,D
59.117,106.822,310.8,3.1,1.7,2021-08-31,0520,T,68,6.1NRT,294.5,31.7,D
59.102,106.87,308.5,3.1,1.7,2021-08-31,0520,T,46,6.1NRT,295.7,22.1,D
59.121,106.639,308.7,3,1.7,2021-08-31,0520,T,65,6.1NRT,293.2,28.5,D
59.107,106.685,316,3,1.7,2021-08-31,0520,T,75,6.1NRT,294.4,56.2,D
59.092,106.731,330.6,3.1,1.7,2021-08-31,0520,T,86,6.1NRT,295.3,134,D
58.442,107.614,307.9,3.5,1.8,2021-08-31,0520,T,60,6.1NRT,293.5,33.4,D
58.448,107.614,307.6,3.5,1.8,2021-08-31,0520,T,55,6.1NRT,293.5,32.8,D
58.422,107.581,305.9,3.5,1.8,2021-08-31,0520,T,41,6.1NRT,292.6,24.2,D
58.43,107.382,305.3,3.4,1.7,2021-08-31,0520,T,54,6.1NRT,294.5,23.8,D
58.421,107.368,306,3.4,1.7,2021-08-31,0520,T,57,6.1NRT,294.2,25.5,D
58.769,105.962,340.6,3,1.6,2021-08-31,0520,T,88,6.1NRT,294.1,179,D
58.783,105.8,388.2,2.9,1.6,2021-08-31,0520,T,100,6.1NRT,294.8,886.6,D
58.77,105.845,367.5,2.9,1.6,2021-08-31,0520,T,100,6.1NRT,295.2,496.4,D
58.769,105.954,336.6,3,1.6,2021-08-31,0520,T,90,6.1NRT,293.8,154.1,D
58.784,105.792,378,2.9,1.6,2021-08-31,0520,T,94,6.1NRT,293.2,675.7,D
58.77,105.838,375.6,2.9,1.6,2021-08-31,0520,T,94,6.1NRT,295.7,632,D
58.758,105.823,313.3,2.9,1.6,2021-08-31,0520,T,15,6.1NRT,290.3,35.2,D
58.65,106.123,313.3,3,1.7,2021-08-31,0520,T,42,6.1NRT,291.1,40.8,D
58.597,106.124,332,3.1,1.7,2021-08-31,0520,T,87,6.1NRT,292.1,131.7,D
58.707,105.65,316.9,2.9,1.6,2021-08-31,0520,T,70,6.1NRT,295.2,50.8,D
58.598,106.12,331.1,3.1,1.7,2021-08-31,0520,T,86,6.1NRT,292.4,125.4,D
58.707,105.644,325.8,2.9,1.6,2021-08-31,0520,T,83,6.1NRT,295.8,91.7,D
58.558,106.138,317.7,3.1,1.7,2021-08-31,0520,T,42,6.1NRT,294.8,53.8,D
58.694,105.63,339.5,2.9,1.6,2021-08-31,0520,T,91,6.1NRT,296.3,181.1,D
58.681,105.673,365.8,2.9,1.6,2021-08-31,0520,T,100,6.1NRT,297.8,467.7,D
58.614,105.895,327.8,3,1.6,2021-08-31,0520,T,77,6.1NRT,295.5,98.4,D
58.559,106.078,322.4,3.1,1.7,2021-08-31,0520,T,73,6.1NRT,296.2,74.8,D
58.545,106.124,326.8,3.1,1.7,2021-08-31,0520,T,84,6.1NRT,295.4,102.9,D
58.681,105.616,312.3,2.9,1.6,2021-08-31,0520,T,51,6.1NRT,294.4,33.6,D
58.668,105.659,357.8,2.9,1.6,2021-08-31,0520,T,99,6.1NRT,296.9,363.9,D
58.097,106.554,305.3,3.3,1.7,2021-08-31,0520,T,55,6.1NRT,293.5,25.3,D
58.73,104.333,345.8,2.6,1.6,2021-08-31,0520,T,94,6.1NRT,293.5,201,D
58.718,104.374,320.7,2.6,1.6,2021-08-31,0520,T,43,6.1NRT,293.7,57.3,D
57.992,106.773,305.7,3.4,1.7,2021-08-31,0520,T,57,6.1NRT,293.7,26.2,D
57.976,106.822,313.8,3.4,1.7,2021-08-31,0520,T,72,6.1NRT,293.9,61.4,D
58.718,104.319,444.1,2.6,1.6,2021-08-31,0520,T,100,6.1NRT,308.8,2559.1,D
58.706,104.361,357.7,2.6,1.6,2021-08-31,0520,T,99,6.1NRT,296,306.1,D
58.292,105.64,317.5,3,1.7,2021-08-31,0520,T,66,6.1NRT,291.2,62.1,D
58.726,104.323,412.6,2.6,1.6,2021-08-31,0520,T,100,6.1NRT,304.5,1347.1,D
58.714,104.364,353.2,2.6,1.6,2021-08-31,0520,T,97,6.1NRT,296.3,265.2,D
57.981,106.822,315.9,3.4,1.7,2021-08-31,0520,T,75,6.1NRT,293.9,67.8,D
58.713,104.31,389.8,2.6,1.6,2021-08-31,0520,T,100,6.1NRT,298.6,782.3,D
58.702,104.351,354.5,2.6,1.6,2021-08-31,0520,T,98,6.1NRT,295.4,277.5,D
58.032,106.543,307.6,3.4,1.7,2021-08-31,0520,T,62,6.1NRT,293.8,33.6,D
58.293,105.636,315,3,1.7,2021-08-31,0520,T,64,6.1NRT,291.2,54.2,D
60.436,96.247,316.6,1.2,1.1,2021-08-31,0520,T,73,6.1NRT,282.4,21.7,D
60.432,96.268,302.9,1.2,1.1,2021-08-31,0520,T,41,6.1NRT,280.5,8.6,D
57.829,105.223,334,3.1,1.7,2021-08-31,0520,T,88,6.1NRT,292.4,161.4,D
57.815,105.268,323.3,3.1,1.7,2021-08-31,0520,T,81,6.1NRT,291,95.6,D
57.83,105.219,330.3,3.1,1.7,2021-08-31,0520,T,86,6.1NRT,292.4,135.9,D
57.817,105.264,325.1,3.1,1.7,2021-08-31,0520,T,83,6.1NRT,291,105.2,D
57.233,104.795,305.6,3.1,1.7,2021-08-31,0520,T,52,6.1NRT,288.1,25.5,D
57.235,104.79,306.6,3.1,1.7,2021-08-31,0520,T,54,6.1NRT,288.4,28.8,D
55.41,94.795,318.1,1.5,1.2,2021-08-31,0520,T,78,6.1NRT,293.3,23.8,D
55.408,94.787,317.2,1.5,1.2,2021-08-31,0520,T,57,6.1NRT,291.4,21.6,D
25.849,115.453,315.5,1.1,1,2021-08-31,0530,A,28,6.1NRT,298.3,8.2,D
25.858,114.811,323,1.2,1.1,2021-08-31,0530,A,28,6.1NRT,300,10.8,D
26.884,114.688,336.6,1.1,1.1,2021-08-31,0530,A,87,6.1NRT,300.6,35.3,D
26.951,114.926,321.4,1.1,1,2021-08-31,0530,A,52,6.1NRT,302.7,9.1,D
26.95,114.915,319,1.1,1.1,2021-08-31,0530,A,60,6.1NRT,300.4,7.4,D
27.896,121.116,312.4,1.4,1.2,2021-08-31,0530,A,20,6.1NRT,300.4,9.2,D
27.322,115.415,318.4,1.1,1,2021-08-31,0530,A,31,6.1NRT,301.4,7.1,D
27.409,114.682,323.2,1.1,1.1,2021-08-31,0530,A,42,6.1NRT,304,11,D
27.791,115.334,320.1,1.1,1,2021-08-31,0530,A,0,6.1NRT,304,9.1,D
27.617,113.582,325.3,1.3,1.1,2021-08-31,0530,A,75,6.1NRT,304.8,18.1,D
27.803,114.646,323.4,1.1,1.1,2021-08-31,0530,A,31,6.1NRT,303.9,10.4,D
27.801,114.635,325.8,1.1,1.1,2021-08-31,0530,A,74,6.1NRT,304.4,14.8,D
27.97,115.594,317,1,1,2021-08-31,0530,A,18,6.1NRT,299.2,5.2,D
27.894,114.937,323.4,1.1,1,2021-08-31,0530,A,42,6.1NRT,302.8,12.7,D
28.353,116.117,325.2,1,1,2021-08-31,0530,A,74,6.1NRT,308.1,12.2,D
28.796,118.715,321.8,1.1,1,2021-08-31,0530,A,44,6.1NRT,306.6,10.1,D
28.261,114.967,320.4,1.1,1,2021-08-31,0530,A,45,6.1NRT,303.4,9.6,D
28.626,117.377,319.8,1,1,2021-08-31,0530,A,64,6.1NRT,304.8,9.5,D
28.284,115.001,319.1,1.1,1,2021-08-31,0530,A,20,6.1NRT,300.6,8,D
28.03,113.343,320.8,1.3,1.1,2021-08-31,0530,A,69,6.1NRT,302.4,11.2,D
28.333,114.891,316.7,1.1,1,2021-08-31,0530,A,47,6.1NRT,300,7.1,D
28.491,115.864,321,1,1,2021-08-31,0530,A,63,6.1NRT,303.9,8.7,D
28.155,113.595,317,1.2,1.1,2021-08-31,0530,A,24,6.1NRT,297.7,10.9,D
28.272,112.663,324.9,1.4,1.2,2021-08-31,0530,A,62,6.1NRT,305.3,18.5,D
28.248,112.466,318.1,1.4,1.2,2021-08-31,0530,A,67,6.1NRT,302.4,11.4,D
28.986,116.922,322.3,1,1,2021-08-31,0530,A,46,6.1NRT,305.7,8.9,D
28.617,114.468,317.4,1.1,1,2021-08-31,0530,A,53,6.1NRT,302.1,8.3,D
28.48,113.148,318.2,1.3,1.1,2021-08-31,0530,A,65,6.1NRT,301.1,10.3,D
28.434,112.469,321.6,1.4,1.2,2021-08-31,0530,A,50,6.1NRT,303.3,13.9,D
28.525,112.929,319.3,1.3,1.1,2021-08-31,0530,A,66,6.1NRT,303.3,11.8,D
28.5,112.782,320.3,1.3,1.1,2021-08-31,0530,A,0,6.1NRT,303.3,12.4,D
28.646,112.909,321.2,1.3,1.1,2021-08-31,0530,A,51,6.1NRT,303.7,11.5,D
29.037,114.567,317.1,1.1,1,2021-08-31,0530,A,63,6.1NRT,302.6,8.1,D
29.394,115.731,322.2,1,1,2021-08-31,0530,A,53,6.1NRT,306.2,9.7,D
29.104,111.615,317.6,1.5,1.2,2021-08-31,0530,A,37,6.1NRT,298,10.6,D
29.81,115.618,322.3,1,1,2021-08-31,0530,A,22,6.1NRT,305.9,9.2,D
29.474,113.485,317.7,1.2,1.1,2021-08-31,0530,A,47,6.1NRT,301.3,8.5,D
29.908,114.384,320.6,1.1,1,2021-08-31,0530,A,44,6.1NRT,301.2,12.1,D
29.911,113.829,320.3,1.1,1.1,2021-08-31,0530,A,16,6.1NRT,303.4,9.2,D
29.909,113.818,323.5,1.1,1.1,2021-08-31,0530,A,57,6.1NRT,304.5,13.5,D
30.007,113.849,319.5,1.1,1.1,2021-08-31,0530,A,48,6.1NRT,303.9,10.3,D
30.173,113.668,317.7,1.1,1.1,2021-08-31,0530,A,60,6.1NRT,303.1,8.7,D
30.469,113.967,320.1,1.1,1,2021-08-31,0530,A,36,6.1NRT,303.3,7.9,D
30.434,113.749,324.8,1.1,1.1,2021-08-31,0530,A,74,6.1NRT,302.6,16,D
30.656,114.859,323.1,1,1,2021-08-31,0530,A,69,6.1NRT,305.9,10.7,D
31.387,119.302,319.5,1.2,1.1,2021-08-31,0530,A,56,6.1NRT,303.4,10.7,D
30.719,114.372,325.2,1.1,1,2021-08-31,0530,A,50,6.1NRT,305.2,12.5,D
30.728,114.37,325.3,1.1,1,2021-08-31,0530,A,30,6.1NRT,304.4,11.2,D
30.699,114.125,322.1,1.1,1,2021-08-31,0530,A,65,6.1NRT,304.6,11,D
30.797,113.999,320.1,1.1,1,2021-08-31,0530,A,25,6.1NRT,302.1,9.1,D
30.806,113.997,321.3,1.1,1,2021-08-31,0530,A,29,6.1NRT,302.5,10.5,D
30.838,114.14,318.4,1.1,1,2021-08-31,0530,A,10,6.1NRT,300.6,7.2,D
31.339,116.627,313,1,1,2021-08-31,0530,A,18,6.1NRT,298.1,3.2,D
31.991,114.767,315.2,1,1,2021-08-31,0530,A,60,6.1NRT,298.3,6.2,D
32.714,119.447,314.3,1.3,1.1,2021-08-31,0530,A,19,6.1NRT,296.1,5.6,D
31.978,113.121,316.4,1.1,1.1,2021-08-31,0530,A,67,6.1NRT,298.2,7.2,D
32.753,117.308,318.5,1.1,1,2021-08-31,0530,A,63,6.1NRT,301.4,7.1,D
32.913,117.69,319.8,1.1,1,2021-08-31,0530,A,39,6.1NRT,301.9,8.1,D
39.497,110.54,316,1.2,1.1,2021-08-31,0530,A,52,6.1NRT,297.8,7.1,D
40.282,111.38,319,1.1,1,2021-08-31,0530,A,51,6.1NRT,303.6,10.3,D
40.291,111.384,315.8,1.1,1,2021-08-31,0530,A,58,6.1NRT,301.6,8.1,D
40.379,111.815,318.8,1,1,2021-08-31,0530,A,52,6.1NRT,302.4,7.6,D
40.279,111.193,320.2,1.1,1,2021-08-31,0530,A,43,6.1NRT,302.5,9.4,D
40.277,111.181,319,1.1,1,2021-08-31,0530,A,23,6.1NRT,302.4,8.5,D
38.494,102.218,317.2,3.6,1.8,2021-08-31,0530,A,65,6.1NRT,295,46.6,D
38.488,102.217,317.3,3.6,1.8,2021-08-31,0530,A,63,6.1NRT,295.9,48,D
40.515,111.564,311.2,1,1,2021-08-31,0530,A,43,6.1NRT,297.7,5.8,D
40.528,110.402,317.1,1.1,1.1,2021-08-31,0530,A,33,6.1NRT,300.9,10.1,D
40.568,110.582,318.5,1.1,1.1,2021-08-31,0530,A,68,6.1NRT,299.7,10.7,D
40.619,109.74,328.5,1.2,1.1,2021-08-31,0530,A,75,6.1NRT,298.9,22.8,D
41.238,108.402,317.7,1.3,1.1,2021-08-31,0530,A,44,6.1NRT,302.3,12.6,D
15.078,100.048,314.4,1.6,1.3,2021-08-31,0705,A,65,6.1NRT,289.5,11.4,D
22.174,99.164,318.3,1.8,1.3,2021-08-31,0705,A,58,6.1NRT,299.3,19.4,D
24.081,90.363,314.9,1.2,1.1,2021-08-31,0705,A,59,6.1NRT,293.8,7.2,D
24.079,90.351,315.3,1.2,1.1,2021-08-31,0705,A,52,6.1NRT,294.5,7.8,D
29.225,88.952,332.1,1.2,1.1,2021-08-31,0705,A,87,6.1NRT,297,32.9,D
50.044,124.259,304.8,3.8,1.8,2021-08-31,0535,A,46,6.1NRT,293.1,23.5,D
51.133,119.79,319.4,2.3,1.5,2021-08-31,0535,A,78,6.1NRT,295.3,44,D
51.131,119.759,318.5,2.3,1.5,2021-08-31,0535,A,77,6.1NRT,294.8,40.7,D
51.223,119.807,316.1,2.3,1.5,2021-08-31,0535,A,75,6.1NRT,295,37.8,D
51.236,119.805,313.3,2.3,1.5,2021-08-31,0535,A,72,6.1NRT,294.9,29,D
51.235,119.83,310.9,2.3,1.5,2021-08-31,0535,A,27,6.1NRT,294,21.8,D
51.234,119.798,314.9,2.3,1.5,2021-08-31,0535,A,60,6.1NRT,294.7,31.3,D
51.318,119.886,316.3,2.3,1.5,2021-08-31,0535,A,65,6.1NRT,294.8,39.3,D
51.327,119.88,310.2,2.3,1.5,2021-08-31,0535,A,48,6.1NRT,294.7,20.3,D
53.395,109.794,302.6,1,1,2021-08-31,0535,A,28,6.1NRT,291.5,3.6,D
55.69,108.284,359.2,1,1,2021-08-31,0535,A,99,6.1NRT,297.6,82.4,D
55.687,108.268,400.6,1,1,2021-08-31,0535,A,100,6.1NRT,304.1,257.4,D
55.696,108.264,306.9,1,1,2021-08-31,0535,A,55,6.1NRT,296,5.1,D
55.383,106.128,300.8,1,1,2021-08-31,0535,A,35,6.1NRT,285.4,4.6,D
56.715,104.973,315.3,1,1,2021-08-31,0535,A,36,6.1NRT,293.5,10.6,D
56.723,104.911,314.6,1,1,2021-08-31,0535,A,59,6.1NRT,290.7,11.1,D
56.87,105.297,328.7,1,1,2021-08-31,0535,A,74,6.1NRT,296,26.2,D
56.895,104.916,305.3,1,1,2021-08-31,0535,A,57,6.1NRT,294.3,4.3,D
57.355,107.183,320.7,1,1,2021-08-31,0535,A,79,6.1NRT,295.9,16.1,D
57.084,105.101,316.3,1,1,2021-08-31,0535,A,75,6.1NRT,294.6,12.9,D
57.002,104.073,307,1,1,2021-08-31,0535,A,59,6.1NRT,292.7,5.6,D
56.999,104.057,308.3,1,1,2021-08-31,0535,A,63,6.1NRT,293.6,6.6,D
57.223,104.784,338.3,1,1,2021-08-31,0535,A,79,6.1NRT,294.6,37.6,D
57.22,104.768,327.3,1,1,2021-08-31,0535,A,65,6.1NRT,290.4,22.4,D
57.231,104.78,336.3,1,1,2021-08-31,0535,A,78,6.1NRT,288.6,35.6,D
57.229,104.763,321.5,1,1,2021-08-31,0535,A,67,6.1NRT,292.4,16.8,D
55.396,94.78,304.6,2.4,1.5,2021-08-31,0535,A,43,6.1NRT,283.3,18.2,D
57.787,105.953,309,1,1,2021-08-31,0535,A,61,6.1NRT,293.9,6,D
57.785,105.937,306.5,1,1,2021-08-31,0535,A,49,6.1NRT,293.9,4.9,D
57.977,107.163,307.7,1,1,2021-08-31,0535,A,58,6.1NRT,296.1,4.4,D
57.975,107.146,315.8,1,1,2021-08-31,0535,A,73,6.1NRT,296.9,10.6,D
57.972,106.858,315.9,1,1,2021-08-31,0535,A,73,6.1NRT,296.7,10.7,D
57.983,106.8,334.6,1,1,2021-08-31,0535,A,88,6.1NRT,302.4,31.3,D
58.025,106.832,321.5,1,1,2021-08-31,0535,A,79,6.1NRT,298.3,15.7,D
58.033,106.821,310.9,1,1,2021-08-31,0535,A,66,6.1NRT,296.4,7,D
57.829,105.231,370.7,1,1,2021-08-31,0535,A,94,6.1NRT,295.6,115,D
58.033,106.555,314.5,1,1,2021-08-31,0535,A,71,6.1NRT,298.9,9.2,D
58.031,106.539,322.2,1,1,2021-08-31,0535,A,80,6.1NRT,302.1,16.5,D
58.138,107.108,311.1,1,1,2021-08-31,0535,A,66,6.1NRT,297.3,6.6,D
58.095,106.536,316.8,1,1,2021-08-31,0535,A,74,6.1NRT,298.3,11.2,D
58.424,107.658,318.6,1,1,2021-08-31,0535,A,76,6.1NRT,300.2,13.1,D
58.424,107.585,313.4,1,1,2021-08-31,0535,A,57,6.1NRT,295.5,8.6,D
58.421,107.567,318.3,1,1,2021-08-31,0535,A,75,6.1NRT,295.4,13,D
58.446,107.611,312.2,1,1,2021-08-31,0535,A,67,6.1NRT,298,7.5,D
58.444,107.593,320.9,1,1,2021-08-31,0535,A,77,6.1NRT,299.4,15.2,D
58.423,107.439,309.1,1,1,2021-08-31,0535,A,61,6.1NRT,297.5,5.1,D
58.417,107.388,316.7,1,1,2021-08-31,0535,A,74,6.1NRT,297.9,9.9,D
58.423,107.366,319.3,1,1,2021-08-31,0535,A,76,6.1NRT,299.6,12.3,D
58.276,105.641,335.9,1,1,2021-08-31,0535,A,89,6.1NRT,298.1,31.6,D
58.287,105.652,320,1,1,2021-08-31,0535,A,36,6.1NRT,293.1,11.9,D
58.285,105.636,344.4,1,1,2021-08-31,0535,A,93,6.1NRT,300.3,46.1,D
58.296,105.648,346.6,1,1,2021-08-31,0535,A,71,6.1NRT,291.5,49.6,D
58.294,105.631,355.5,1,1,2021-08-31,0535,A,98,6.1NRT,299.1,69.6,D
58.334,105.717,325,1,1,2021-08-31,0535,A,71,6.1NRT,294.4,18.3,D
58.555,106.143,358.7,1,1,2021-08-31,0535,A,99,6.1NRT,305.1,75.3,D
58.553,106.126,370.4,1,1,2021-08-31,0535,A,100,6.1NRT,309.9,108.4,D
58.55,106.109,364.9,1,1,2021-08-31,0535,A,100,6.1NRT,310,90,D
58.566,106.155,351.9,1,1,2021-08-31,0535,A,96,6.1NRT,302.2,58.7,D
58.564,106.138,373.5,1,1,2021-08-31,0535,A,100,6.1NRT,311.1,119.8,D
58.559,106.105,333.9,1,1,2021-08-31,0535,A,56,6.1NRT,305.3,21.8,D
58.557,106.088,362.1,1,1,2021-08-31,0535,A,100,6.1NRT,307.6,80.6,D
58.575,106.151,378.2,1,1,2021-08-31,0535,A,100,6.1NRT,308.9,138.7,D
58.586,106.103,327.6,1,1,2021-08-31,0535,A,67,6.1NRT,305,19.9,D
58.595,106.099,334.1,1,1,2021-08-31,0535,A,83,6.1NRT,299.5,27.6,D
58.596,105.972,346.3,1,1,2021-08-31,0535,A,94,6.1NRT,304.3,45.9,D
58.593,105.956,332.5,1,1,2021-08-31,0535,A,48,6.1NRT,300.2,23.7,D
58.597,105.918,354.8,1,1,2021-08-31,0535,A,95,6.1NRT,303.4,64.1,D
58.595,105.901,364.1,1,1,2021-08-31,0535,A,100,6.1NRT,304.2,90.1,D
58.606,105.913,342.3,1,1,2021-08-31,0535,A,69,6.1NRT,299,36.6,D
58.612,105.892,347.9,1,1,2021-08-31,0535,A,85,6.1NRT,302.4,48.2,D
58.621,105.887,373.6,1,1,2021-08-31,0535,A,100,6.1NRT,311.1,117.8,D
58.616,105.853,338.8,1,1,2021-08-31,0535,A,75,6.1NRT,301.3,33.1,D
58.614,105.837,326.3,1,1,2021-08-31,0535,A,47,6.1NRT,295.4,16.9,D
58.63,105.882,335,1,1,2021-08-31,0535,A,60,6.1NRT,301,25.5,D
58.625,105.849,341.2,1,1,2021-08-31,0535,A,91,6.1NRT,304,36.4,D
